,user_id,movie_id,rating,movie_title
989,173,0,3,Toy Story
990,322,120,3,Independence Day
991,59,180,4,Return of the Jedi
992,466,49,4,Star Wars
993,412,180,5,Return of the Jedi
994,124,293,4,Liar Liar
995,59,120,4,Independence Day
996,163,257,5,Contact
997,257,257,2,Contact
998,267,99,3,Fargo
999,29,257,5,Contact
1000,156,49,4,Star Wars
1001,351,99,4,Fargo
1002,275,49,5,Star Wars
1003,483,299,4,Air Force One
1004,262,99,5,Fargo
1005,64,49,5,Star Wars
1006,158,293,4,Liar Liar
1007,226,287,2,Scream
1008,184,180,4,Return of the Jedi
1009,410,257,4,Contact
1010,96,0,4,Toy Story
1011,152,293,2,Liar Liar
1012,303,285,1,"English Patient, The"
1013,54,180,4,Return of the Jedi
1014,26,285,3,"English Patient, The"
1015,6,293,1,Liar Liar
1016,219,299,5,Air Force One
1017,22,293,1,Liar Liar
1018,150,285,5,"English Patient, The"
1019,353,99,5,Fargo
1020,473,99,5,Fargo
1021,204,285,2,"English Patient, The"
1022,462,99,4,Fargo
1023,91,293,3,Liar Liar
1024,84,257,4,Contact
1025,9,49,5,Star Wars
1026,242,0,4,Toy Story
1027,407,285,3,"English Patient, The"
1028,458,180,4,Return of the Jedi
1029,463,299,4,Air Force One
1030,221,120,3,Independence Day
1031,64,293,4,Liar Liar
1032,434,299,2,Air Force One
1033,140,120,4,Independence Day
1034,226,293,3,Liar Liar
1035,434,49,5,Star Wars
1036,443,299,4,Air Force One
1037,418,285,4,"English Patient, The"
1038,467,293,3,Liar Liar
1039,67,257,5,Contact
1040,100,0,3,Toy Story
1041,489,0,3,Toy Story
1042,212,285,3,"English Patient, The"
1043,335,120,4,Independence Day
1044,99,299,4,Air Force One
1045,292,257,3,Contact
1046,124,257,5,Contact
1047,457,49,2,Star Wars
1048,241,0,4,Toy Story
1049,310,299,4,Air Force One
1050,159,99,5,Fargo
1051,145,257,4,Contact
1052,311,0,5,Toy Story
1053,324,0,2,Toy Story
1054,445,293,1,Liar Liar
1055,477,49,3,Star Wars
1056,212,180,4,Return of the Jedi
1057,249,287,4,Scream
1058,395,287,3,Scream
1059,454,299,4,Air Force One
1060,433,120,4,Independence Day
1061,5,49,4,Star Wars
1062,191,49,4,Star Wars
1063,459,285,4,"English Patient, The"
1064,386,49,5,Star Wars
1065,486,120,4,Independence Day
1066,83,293,3,Liar Liar
1067,455,0,2,Toy Story
1068,471,180,5,Return of the Jedi
1069,367,180,4,Return of the Jedi
1070,217,293,2,Liar Liar
1071,346,0,4,Toy Story
1072,469,293,3,Liar Liar
1073,79,99,5,Fargo
1074,176,120,2,Independence Day
1075,31,287,4,Scream
1076,404,49,5,Star Wars
1077,57,299,4,Air Force One
1078,286,49,5,Star Wars
1079,443,99,5,Fargo
1080,63,49,5,Star Wars
1081,285,180,3,Return of the Jedi
1082,144,299,3,Air Force One
1083,390,287,3,Scream
1084,441,285,2,"English Patient, The"
1085,464,299,3,Air Force One
1086,128,285,5,"English Patient, The"
1087,20,299,3,Air Force One
1088,10,257,5,Contact
1089,60,257,4,Contact
1090,359,0,3,Toy Story
1091,492,120,5,Independence Day
1092,310,99,1,Fargo
1093,363,293,5,Liar Liar
1094,52,120,4,Independence Day
1095,19,180,4,Return of the Jedi
1096,407,287,4,Scream
1097,295,99,5,Fargo
1098,127,120,4,Independence Day
1099,134,287,3,Scream
1100,368,49,5,Star Wars
1101,271,49,4,Star Wars
1102,358,285,5,"English Patient, The"
1103,431,257,4,Contact
1104,191,120,2,Independence Day
1105,213,180,3,Return of the Jedi
1106,502,180,5,Return of the Jedi
1107,417,257,5,Contact
1108,492,99,5,Fargo
1109,466,287,4,Scream
1110,344,287,3,Scream
1111,202,287,5,Scream
1112,403,257,4,Contact
1113,429,287,4,Scream
1114,437,120,5,Independence Day
1115,393,49,5,Star Wars
1116,333,49,5,Star Wars
1117,122,99,4,Fargo
1118,84,99,3,Fargo
1119,39,285,2,"English Patient, The"
1120,338,99,5,Fargo
1121,395,299,3,Air Force One
1122,345,49,5,Star Wars
1123,478,285,1,"English Patient, The"
1124,482,180,4,Return of the Jedi
1125,445,287,2,Scream
1126,165,293,3,Liar Liar
1127,278,180,3,Return of the Jedi
1128,3,257,5,Contact
1129,413,299,4,Air Force One
1130,499,293,3,Liar Liar
1131,197,299,2,Air Force One
1132,263,287,5,Scream
1133,498,180,3,Return of the Jedi
1134,351,49,5,Star Wars
1135,150,180,5,Return of the Jedi
1136,176,49,5,Star Wars
1137,310,120,4,Independence Day
1138,238,180,3,Return of the Jedi
1139,298,299,4,Air Force One
1140,449,287,3,Scream
1141,148,285,5,"English Patient, The"
1142,51,120,4,Independence Day
1143,449,0,4,Toy Story
1144,202,99,1,Fargo
1145,43,99,5,Fargo
1146,446,257,5,Contact
1147,297,293,3,Liar Liar
1148,119,257,5,Contact
1149,190,299,4,Air Force One
1150,382,99,4,Fargo
1151,300,180,5,Return of the Jedi
1152,156,99,5,Fargo
1153,89,299,3,Air Force One
1154,103,257,3,Contact
1155,152,49,1,Star Wars
1156,395,99,2,Fargo
1157,437,180,4,Return of the Jedi
1158,61,49,5,Star Wars
1159,323,293,5,Liar Liar
1160,345,299,5,Air Force One
1161,374,287,4,Scream
1162,467,257,4,Contact
1163,208,285,2,"English Patient, The"
1164,83,0,2,Toy Story
1165,474,285,2,"English Patient, The"
1166,453,257,4,Contact
1167,108,180,5,Return of the Jedi
1168,153,287,3,Scream
1169,197,0,4,Toy Story
1170,47,293,3,Liar Liar
1171,496,257,4,Contact
1172,474,99,5,Fargo
1173,437,285,2,"English Patient, The"
1174,22,99,5,Fargo
1175,312,257,3,Contact
1176,302,257,4,Contact
1177,193,120,2,Independence Day
1178,258,120,3,Independence Day
1179,306,180,5,Return of the Jedi
1180,67,285,5,"English Patient, The"
1181,147,49,5,Star Wars
1182,493,0,3,Toy Story
1183,270,285,4,"English Patient, The"
1184,324,49,5,Star Wars
1185,456,257,5,Contact
1186,350,299,5,Air Force One
1187,14,49,5,Star Wars
1188,277,285,5,"English Patient, The"
1189,524,0,4,Toy Story
1190,1,0,4,Toy Story
1191,64,257,3,Contact
1192,261,180,3,Return of the Jedi
1193,61,0,2,Toy Story
1194,364,287,5,Scream
1195,364,293,1,Liar Liar
1196,435,287,4,Scream
1197,455,49,4,Star Wars
1198,258,287,3,Scream
1199,418,180,4,Return of the Jedi
1200,347,120,5,Independence Day
1201,18,287,3,Scream
1202,192,299,4,Air Force One
1203,452,99,5,Fargo
1204,496,99,4,Fargo
1205,304,120,3,Independence Day
1206,485,285,2,"English Patient, The"
1207,370,49,4,Star Wars
1208,428,257,4,Contact
1209,91,99,5,Fargo
1210,240,287,5,Scream
1211,25,180,4,Return of the Jedi
1212,457,287,3,Scream
1213,179,257,5,Contact
1214,252,299,4,Air Force One
1215,265,285,4,"English Patient, The"
1216,458,120,5,Independence Day
1217,342,0,5,Toy Story
1218,466,99,5,Fargo
1219,424,285,1,"English Patient, The"
1220,160,180,2,Return of the Jedi
1221,453,99,4,Fargo
1222,505,49,5,Star Wars
1223,170,257,4,Contact
1224,359,49,4,Star Wars
1225,69,299,4,Air Force One
1226,297,0,5,Toy Story
1227,285,120,3,Independence Day
1228,508,49,5,Star Wars
1229,458,0,4,Toy Story
1230,501,293,3,Liar Liar
1231,508,287,5,Scream
1232,345,180,5,Return of the Jedi
1233,497,257,2,Contact
1234,213,99,4,Fargo
1235,473,180,5,Return of the Jedi
1236,452,287,4,Scream
1237,95,180,5,Return of the Jedi
1238,2,287,2,Scream
1239,449,257,4,Contact
1240,119,120,4,Independence Day
1241,532,49,5,Star Wars
1242,446,285,2,"English Patient, The"
1243,406,0,4,Toy Story
1244,256,180,5,Return of the Jedi
1245,286,180,3,Return of the Jedi
1246,453,49,4,Star Wars
1247,259,287,3,Scream
1248,122,285,5,"English Patient, The"
1249,339,49,4,Star Wars
1250,303,299,5,Air Force One
1251,470,0,4,Toy Story
1252,238,49,5,Star Wars
1253,534,0,3,Toy Story
1254,532,287,2,Scream
1255,344,293,3,Liar Liar
1256,6,99,5,Fargo
1257,430,299,4,Air Force One
1258,220,49,4,Star Wars
1259,252,99,4,Fargo
1260,214,49,5,Star Wars
1261,333,285,4,"English Patient, The"
1262,429,285,4,"English Patient, The"
1263,534,285,2,"English Patient, The"
1264,434,293,4,Liar Liar
1265,234,180,3,Return of the Jedi
1266,503,287,5,Scream
1267,296,257,5,Contact
1268,499,0,4,Toy Story
1269,99,285,3,"English Patient, The"
1270,516,299,5,Air Force One
1271,197,120,3,Independence Day
1272,319,287,4,Scream
1273,214,299,3,Air Force One
1274,511,0,4,Toy Story
1275,304,285,4,"English Patient, The"
1276,193,49,3,Star Wars
1277,419,287,3,Scream
1278,471,287,5,Scream
1279,277,257,3,Contact
1280,118,299,5,Air Force One
1281,82,120,4,Independence Day
1282,345,287,2,Scream
1283,274,0,4,Toy Story
1284,33,293,1,Liar Liar
1285,87,299,3,Air Force One
1286,427,299,5,Air Force One
1287,182,180,2,Return of the Jedi
1288,442,257,5,Contact
1289,251,0,5,Toy Story
1290,463,257,5,Contact
1291,455,99,3,Fargo
1292,167,293,4,Liar Liar
1293,229,0,5,Toy Story
1294,248,0,4,Toy Story
1295,514,287,4,Scream
1296,416,285,5,"English Patient, The"
1297,485,120,3,Independence Day
1298,92,0,5,Toy Story
1299,477,287,5,Scream
1300,44,49,5,Star Wars
1301,219,293,4,Liar Liar
1302,375,180,4,Return of the Jedi
1303,520,99,3,Fargo
1304,354,285,5,"English Patient, The"
1305,143,257,4,Contact
1306,432,293,3,Liar Liar
1307,214,287,2,Scream
1308,4,49,4,Star Wars
1309,486,293,4,Liar Liar
1310,390,293,2,Liar Liar
1311,520,287,3,Scream
1312,275,99,5,Fargo
1313,273,99,5,Fargo
1314,185,120,2,Independence Day
1315,513,0,5,Toy Story
1316,403,299,4,Air Force One
1317,192,0,4,Toy Story
1318,80,120,4,Independence Day
1319,478,49,4,Star Wars
1320,455,285,3,"English Patient, The"
1321,103,180,5,Return of the Jedi
1322,341,285,4,"English Patient, The"
1323,449,293,4,Liar Liar
1324,143,287,2,Scream
1325,209,180,5,Return of the Jedi
1326,534,180,4,Return of the Jedi
1327,521,99,5,Fargo
1328,286,120,4,Independence Day
1329,302,49,5,Star Wars
1330,173,99,5,Fargo
1331,493,49,5,Star Wars
1332,483,257,5,Contact
1333,8,293,4,Liar Liar
1334,524,299,4,Air Force One
1335,32,293,3,Liar Liar
1336,362,120,2,Independence Day
1337,483,0,5,Toy Story
1338,438,287,3,Scream
1339,510,293,4,Liar Liar
1340,429,99,5,Fargo
1341,503,49,3,Star Wars
1342,6,257,4,Contact
1343,74,293,3,Liar Liar
1344,346,49,5,Star Wars
1345,58,180,5,Return of the Jedi
1346,371,99,3,Fargo
1347,381,257,2,Contact
1348,463,180,3,Return of the Jedi
1349,379,285,5,"English Patient, The"
1350,68,180,5,Return of the Jedi
1351,160,49,2,Star Wars
1352,263,285,2,"English Patient, The"
1353,416,180,3,Return of the Jedi
1354,53,0,4,Toy Story
1355,129,180,5,Return of the Jedi
1356,312,49,5,Star Wars
1357,249,99,5,Fargo
1358,74,0,4,Toy Story
1359,261,99,3,Fargo
1360,115,257,4,Contact
1361,337,0,3,Toy Story
1362,112,49,5,Star Wars
1363,452,49,5,Star Wars
1364,539,99,5,Fargo
1365,98,120,3,Independence Day
1366,550,285,4,"English Patient, The"
1367,486,287,4,Scream
1368,200,120,2,Independence Day
1369,504,257,1,Contact
1370,539,49,5,Star Wars
1371,482,285,3,"English Patient, The"
1372,261,293,2,Liar Liar
1373,478,287,3,Scream
1374,493,99,5,Fargo
1375,464,285,4,"English Patient, The"
1376,401,49,4,Star Wars
1377,524,120,4,Independence Day
1378,550,180,2,Return of the Jedi
1379,86,180,5,Return of the Jedi
1380,12,0,3,Toy Story
1381,471,0,5,Toy Story
1382,255,287,5,Scream
1383,519,299,4,Air Force One
1384,218,257,5,Contact
1385,65,49,5,Star Wars
1386,381,99,4,Fargo
1387,540,0,4,Toy Story
1388,73,257,4,Contact
1389,503,257,5,Contact
1390,399,287,4,Scream
1391,359,285,5,"English Patient, The"
1392,208,0,5,Toy Story
1393,238,299,1,Air Force One
1394,6,285,4,"English Patient, The"
1395,98,299,4,Air Force One
1396,120,99,4,Fargo
1397,522,49,5,Star Wars
1398,495,180,5,Return of the Jedi
1399,509,285,3,"English Patient, The"
1400,28,299,3,Air Force One
1401,143,0,4,Toy Story
1402,416,0,4,Toy Story
1403,556,293,3,Liar Liar
1404,453,0,3,Toy Story
1405,536,257,4,Contact
1406,440,287,2,Scream
1407,535,49,5,Star Wars
1408,553,285,4,"English Patient, The"
1409,485,299,4,Air Force One
1410,343,120,3,Independence Day
1411,478,120,4,Independence Day
1412,312,0,4,Toy Story
1413,458,299,4,Air Force One
1414,201,0,3,Toy Story
1415,509,293,3,Liar Liar
1416,129,99,3,Fargo
1417,28,285,5,"English Patient, The"
1418,261,287,3,Scream
1419,83,299,4,Air Force One
1420,187,99,4,Fargo
1421,526,49,4,Star Wars
1422,43,120,4,Independence Day
1423,578,0,4,Toy Story
1424,573,299,4,Air Force One
1425,532,257,4,Contact
1426,165,285,1,"English Patient, The"
1427,406,99,5,Fargo
1428,180,99,3,Fargo
1429,295,293,1,Liar Liar
1430,335,99,3,Fargo
1431,163,99,5,Fargo
1432,276,49,3,Star Wars
1433,284,99,4,Fargo
1434,2,257,2,Contact
1435,346,257,4,Contact
1436,526,180,4,Return of the Jedi
1437,228,299,2,Air Force One
1438,124,180,5,Return of the Jedi
1439,485,257,5,Contact
1440,446,0,3,Toy Story
1441,136,0,3,Toy Story
1442,478,180,5,Return of the Jedi
1443,571,299,4,Air Force One
1444,406,180,3,Return of the Jedi
1445,545,285,2,"English Patient, The"
1446,348,120,2,Independence Day
1447,246,299,2,Air Force One
1448,60,299,5,Air Force One
1449,507,0,5,Toy Story
1450,345,99,3,Fargo
1451,0,0,5,Toy Story
1452,451,293,2,Liar Liar
1453,484,293,1,Liar Liar
1454,568,0,4,Toy Story
1455,437,99,4,Fargo
1456,346,180,5,Return of the Jedi
1457,198,99,3,Fargo
1458,156,285,5,"English Patient, The"
1459,401,285,5,"English Patient, The"
1460,144,293,4,Liar Liar
1461,463,293,4,Liar Liar
1462,249,257,4,Contact
1463,545,287,4,Scream
1464,353,257,4,Contact
1465,415,285,5,"English Patient, The"
1466,550,120,5,Independence Day
1467,325,180,4,Return of the Jedi
1468,415,0,5,Toy Story
1469,548,49,5,Star Wars
1470,290,0,5,Toy Story
1471,517,99,4,Fargo
1472,282,293,4,Liar Liar
1473,109,257,4,Contact
1474,453,120,4,Independence Day
1475,550,49,2,Star Wars
1476,400,0,2,Toy Story
1477,63,120,2,Independence Day
1478,253,180,5,Return of the Jedi
1479,294,120,4,Independence Day
1480,281,299,3,Air Force One
1481,293,120,5,Independence Day
1482,478,0,5,Toy Story
1483,529,49,4,Star Wars
1484,56,180,5,Return of the Jedi
1485,506,299,5,Air Force One
1486,531,299,5,Air Force One
1487,508,299,3,Air Force One
1488,583,257,4,Contact
1489,338,49,4,Star Wars
1490,358,120,4,Independence Day
1491,48,49,1,Star Wars
1492,377,180,4,Return of the Jedi
1493,538,49,3,Star Wars
1494,500,180,4,Return of the Jedi
1495,70,180,3,Return of the Jedi
1496,580,49,4,Star Wars
1497,483,49,5,Star Wars
1498,149,287,4,Scream
1499,103,293,3,Liar Liar
1500,293,49,5,Star Wars
1501,591,49,5,Star Wars
1502,53,180,5,Return of the Jedi
1503,402,287,4,Scream
1504,313,120,4,Independence Day
1505,438,299,4,Air Force One
1506,287,120,2,Independence Day
1507,14,180,5,Return of the Jedi
1508,35,287,4,Scream
1509,566,0,3,Toy Story
1510,27,285,3,"English Patient, The"
1511,462,49,4,Star Wars
1512,573,257,5,Contact
1513,400,120,3,Independence Day
1514,507,180,3,Return of the Jedi
1515,560,0,2,Toy Story
1516,473,257,4,Contact
1517,216,49,1,Star Wars
1518,86,49,5,Star Wars
1519,575,180,4,Return of the Jedi
1520,467,180,3,Return of the Jedi
1521,431,180,5,Return of the Jedi
1522,549,299,4,Air Force One
1523,304,180,4,Return of the Jedi
1524,245,287,5,Scream
1525,487,99,2,Fargo
1526,53,287,4,Scream
1527,577,293,3,Liar Liar
1528,389,0,5,Toy Story
1529,94,120,4,Independence Day
1530,90,49,5,Star Wars
1531,161,0,4,Toy Story
1532,469,287,4,Scream
1533,399,285,4,"English Patient, The"
1534,331,0,4,Toy Story
1535,484,287,3,Scream
1536,300,120,4,Independence Day
1537,416,49,3,Star Wars
1538,115,287,3,Scream
1539,568,49,5,Star Wars
1540,497,49,4,Star Wars
1541,515,180,4,Return of the Jedi
1542,107,293,4,Liar Liar
1543,46,257,4,Contact
1544,106,285,2,"English Patient, The"
1545,88,99,5,Fargo
1546,574,180,2,Return of the Jedi
1547,292,49,5,Star Wars
1548,391,287,4,Scream
1549,475,287,4,Scream
1550,362,0,2,Toy Story
1551,558,293,1,Liar Liar
1552,45,49,4,Star Wars
1553,591,287,5,Scream
1554,200,180,2,Return of the Jedi
1555,600,180,5,Return of the Jedi
1556,431,99,3,Fargo
1557,588,287,5,Scream
1558,310,293,4,Liar Liar
1559,326,99,4,Fargo
1560,494,49,5,Star Wars
1561,313,293,5,Liar Liar
1562,372,180,5,Return of the Jedi
1563,360,257,3,Contact
1564,359,99,5,Fargo
1565,541,287,2,Scream
1566,409,257,2,Contact
1567,377,299,4,Air Force One
1568,302,99,5,Fargo
1569,349,257,3,Contact
1570,157,180,3,Return of the Jedi
1571,431,120,4,Independence Day
1572,384,49,1,Star Wars
1573,68,49,5,Star Wars
1574,532,285,4,"English Patient, The"
1575,247,49,5,Star Wars
1576,292,293,2,Liar Liar
1577,398,49,3,Star Wars
1578,610,299,5,Air Force One
1579,527,49,5,Star Wars
1580,280,293,3,Liar Liar
1581,296,287,3,Scream
1582,415,120,5,Independence Day
1583,454,0,4,Toy Story
1584,237,285,5,"English Patient, The"
1585,381,49,1,Star Wars
1586,183,120,2,Independence Day
1587,67,120,1,Independence Day
1588,393,0,4,Toy Story
1589,330,285,4,"English Patient, The"
1590,150,49,5,Star Wars
1591,415,49,5,Star Wars
1592,388,180,4,Return of the Jedi
1593,617,99,4,Fargo
1594,335,287,3,Scream
1595,596,299,5,Air Force One
1596,454,287,2,Scream
1597,559,287,4,Scream
1598,364,99,5,Fargo
1599,333,287,3,Scream
1600,119,0,4,Toy Story
1601,34,257,2,Contact
1602,502,120,3,Independence Day
1603,1,293,1,Liar Liar
1604,260,287,4,Scream
1605,277,287,5,Scream
1606,205,299,1,Air Force One
1607,508,257,4,Contact
1608,460,120,2,Independence Day
1609,579,299,3,Air Force One
1610,612,257,5,Contact
1611,499,257,4,Contact
1612,36,49,5,Star Wars
1613,296,0,3,Toy Story
1614,344,49,5,Star Wars
1615,473,120,4,Independence Day
1616,539,0,3,Toy Story
1617,581,257,4,Contact
1618,290,120,2,Independence Day
1619,16,285,3,"English Patient, The"
1620,307,293,3,Liar Liar
1621,109,287,4,Scream
1622,522,180,5,Return of the Jedi
1623,505,299,3,Air Force One
1624,421,287,3,Scream
1625,58,287,5,Scream
1626,445,285,3,"English Patient, The"
1627,230,0,3,Toy Story
1628,109,293,3,Liar Liar
1629,254,120,2,Independence Day
1630,81,180,4,Return of the Jedi
1631,485,180,4,Return of the Jedi
1632,543,285,4,"English Patient, The"
1633,593,285,3,"English Patient, The"
1634,16,293,4,Liar Liar
1635,469,49,5,Star Wars
1636,559,0,4,Toy Story
1637,410,49,5,Star Wars
1638,615,299,4,Air Force One
1639,187,120,4,Independence Day
1640,436,287,2,Scream
1641,243,49,5,Star Wars
1642,587,257,4,Contact
1643,349,49,5,Star Wars
1644,81,120,4,Independence Day
1645,622,49,5,Star Wars
1646,419,99,5,Fargo
1647,616,293,1,Liar Liar
1648,65,293,4,Liar Liar
1649,10,285,5,"English Patient, The"
1650,462,287,1,Scream
1651,559,257,5,Contact
1652,278,293,2,Liar Liar
1653,540,180,5,Return of the Jedi
1654,547,257,4,Contact
1655,531,120,4,Independence Day
1656,394,180,5,Return of the Jedi
1657,523,285,5,"English Patient, The"
1658,228,287,4,Scream
1659,456,99,5,Fargo
1660,458,99,1,Fargo
1661,152,257,5,Contact
1662,450,287,5,Scream
1663,378,0,4,Toy Story
1664,58,0,2,Toy Story
1665,401,257,4,Contact
1666,478,99,3,Fargo
1667,98,0,4,Toy Story
1668,307,287,4,Scream
1669,410,180,5,Return of the Jedi
1670,515,49,5,Star Wars
1671,429,49,4,Star Wars
1672,127,180,4,Return of the Jedi
1673,492,49,5,Star Wars
1674,176,287,5,Scream
1675,613,99,5,Fargo
1676,162,299,3,Air Force One
1677,249,180,4,Return of the Jedi
1678,181,180,5,Return of the Jedi
1679,590,285,4,"English Patient, The"
1680,269,120,4,Independence Day
1681,125,299,4,Air Force One
1682,253,0,3,Toy Story
1683,497,120,2,Independence Day
1684,532,0,4,Toy Story
1685,293,99,4,Fargo
1686,620,180,5,Return of the Jedi
1687,440,0,5,Toy Story
1688,567,285,3,"English Patient, The"
1689,140,285,4,"English Patient, The"
1690,413,257,5,Contact
1691,631,287,3,Scream
1692,139,285,5,"English Patient, The"
1693,623,49,5,Star Wars
1694,436,180,4,Return of the Jedi
1695,595,257,3,Contact
1696,248,293,3,Liar Liar
1697,412,299,4,Air Force One
1698,65,120,3,Independence Day
1699,2,180,4,Return of the Jedi
1700,602,99,4,Fargo
1701,291,0,4,Toy Story
1702,51,257,5,Contact
1703,132,299,3,Air Force One
1704,489,257,2,Contact
1705,629,293,4,Liar Liar
1706,168,299,5,Air Force One
1707,162,257,4,Contact
1708,619,293,5,Liar Liar
1709,488,293,3,Liar Liar
1710,355,285,3,"English Patient, The"
1711,532,180,5,Return of the Jedi
1712,212,257,4,Contact
1713,619,120,5,Independence Day
1714,636,99,4,Fargo
1715,322,257,4,Contact
1716,261,0,3,Toy Story
1717,417,287,5,Scream
1718,386,120,2,Independence Day
1719,578,99,4,Fargo
1720,486,180,4,Return of the Jedi
1721,523,99,5,Fargo
1722,518,287,4,Scream
1723,208,180,4,Return of the Jedi
1724,441,99,2,Fargo
1725,507,120,2,Independence Day
1726,81,287,3,Scream
1727,625,287,3,Scream
1728,305,285,4,"English Patient, The"
1729,516,49,5,Star Wars
1730,534,120,4,Independence Day
1731,327,285,5,"English Patient, The"
1732,509,287,3,Scream
1733,168,257,5,Contact
1734,643,99,4,Fargo
1735,319,299,4,Air Force One
1736,352,257,5,Contact
1737,634,293,3,Liar Liar
1738,630,285,3,"English Patient, The"
1739,591,257,5,Contact
1740,512,180,5,Return of the Jedi
1741,614,293,3,Liar Liar
1742,578,287,4,Scream
1743,563,120,4,Independence Day
1744,429,293,2,Liar Liar
1745,624,257,4,Contact
1746,605,257,4,Contact
1747,451,285,4,"English Patient, The"
1748,292,285,3,"English Patient, The"
1749,369,49,4,Star Wars
1750,482,0,4,Toy Story
1751,459,257,3,Contact
1752,316,287,4,Scream
1753,267,49,5,Star Wars
1754,233,180,3,Return of the Jedi
1755,579,293,4,Liar Liar
1756,13,287,4,Scream
1757,110,257,4,Contact
1758,398,287,3,Scream
1759,323,49,5,Star Wars
1760,634,299,3,Air Force One
1761,0,180,5,Return of the Jedi
1762,492,257,5,Contact
1763,488,285,4,"English Patient, The"
1764,496,287,2,Scream
1765,73,293,4,Liar Liar
1766,334,299,5,Air Force One
1767,416,287,3,Scream
1768,505,257,4,Contact
1769,647,287,4,Scream
1770,632,287,2,Scream
1771,602,180,5,Return of the Jedi
1772,106,287,3,Scream
1773,299,287,4,Scream
1774,633,285,5,"English Patient, The"
1775,15,0,5,Toy Story
1776,442,285,5,"English Patient, The"
1777,220,180,4,Return of the Jedi
1778,643,299,5,Air Force One
1779,469,99,4,Fargo
1780,25,120,3,Independence Day
1781,486,299,5,Air Force One
1782,494,287,4,Scream
1783,12,285,3,"English Patient, The"
1784,591,0,4,Toy Story
1785,555,287,4,Scream
1786,449,120,3,Independence Day
1787,420,99,4,Fargo
1788,637,49,4,Star Wars
1789,562,49,5,Star Wars
1790,177,49,5,Star Wars
1791,626,299,4,Air Force One
1792,566,180,1,Return of the Jedi
1793,617,49,5,Star Wars
1794,548,287,4,Scream
1795,605,287,4,Scream
1796,299,299,4,Air Force One
1797,25,49,4,Star Wars
1798,525,0,5,Toy Story
1799,463,285,3,"English Patient, The"
1800,68,293,2,Liar Liar
1801,273,299,5,Air Force One
1802,641,49,5,Star Wars
1803,643,293,4,Liar Liar
1804,380,120,2,Independence Day
1805,160,99,4,Fargo
1806,62,285,4,"English Patient, The"
1807,587,287,4,Scream
1808,520,257,4,Contact
1809,124,299,5,Air Force One
1810,377,293,2,Liar Liar
1811,319,120,5,Independence Day
1812,541,99,4,Fargo
1813,499,180,3,Return of the Jedi
1814,543,257,3,Contact
1815,312,120,4,Independence Day
1816,652,49,5,Star Wars
1817,89,285,5,"English Patient, The"
1818,641,257,3,Contact
1819,353,49,4,Star Wars
1820,306,0,5,Toy Story
1821,560,257,2,Contact
1822,343,0,3,Toy Story
1823,59,49,5,Star Wars
1824,492,180,5,Return of the Jedi
1825,581,287,3,Scream
1826,595,287,4,Scream
1827,383,299,4,Air Force One
1828,399,293,3,Liar Liar
1829,489,285,2,"English Patient, The"
1830,448,99,5,Fargo
1831,586,299,4,Air Force One
1832,434,120,3,Independence Day
1833,192,293,1,Liar Liar
1834,546,257,4,Contact
1835,620,299,3,Air Force One
1836,454,99,4,Fargo
1837,653,257,4,Contact
1838,592,99,5,Fargo
1839,154,287,3,Scream
1840,216,299,4,Air Force One
1841,523,180,3,Return of the Jedi
1842,461,287,5,Scream
1843,500,287,4,Scream
1844,643,49,4,Star Wars
1845,490,257,4,Contact
1846,495,49,5,Star Wars
1847,487,257,4,Contact
1848,527,180,5,Return of the Jedi
1849,459,293,2,Liar Liar
1850,215,99,5,Fargo
1851,46,287,2,Scream
1852,616,99,4,Fargo
1853,183,49,4,Star Wars
1854,528,293,4,Liar Liar
1855,589,99,5,Fargo
1856,595,293,4,Liar Liar
1857,648,0,5,Toy Story
1858,379,99,4,Fargo
1859,444,99,2,Fargo
1860,322,287,3,Scream
1861,447,285,2,"English Patient, The"
1862,415,180,5,Return of the Jedi
1863,613,287,2,Scream
1864,497,287,3,Scream
1865,649,49,5,Star Wars
1866,620,99,5,Fargo
1867,279,293,2,Liar Liar
1868,461,299,5,Air Force One
1869,178,287,5,Scream
1870,637,180,5,Return of the Jedi
1871,314,285,5,"English Patient, The"
1872,491,285,4,"English Patient, The"
1873,581,180,4,Return of the Jedi
1874,220,285,4,"English Patient, The"
1875,29,49,3,Star Wars
1876,298,0,3,Toy Story
1877,323,0,5,Toy Story
1878,396,99,5,Fargo
1879,83,257,4,Contact
1880,353,285,4,"English Patient, The"
1881,629,257,3,Contact
1882,654,99,3,Fargo
1883,314,120,2,Independence Day
1884,544,0,5,Toy Story
1885,516,0,3,Toy Story
1886,235,180,4,Return of the Jedi
1887,662,180,4,Return of the Jedi
1888,408,285,5,"English Patient, The"
1889,456,49,5,Star Wars
1890,329,99,4,Fargo
1891,588,293,5,Liar Liar
1892,200,257,2,Contact
1893,342,49,5,Star Wars
1894,551,49,4,Star Wars
1895,180,299,3,Air Force One
1896,138,99,5,Fargo
1897,656,299,2,Air Force One
1898,263,99,5,Fargo
1899,599,49,4,Star Wars
1900,540,120,3,Independence Day
1901,386,257,4,Contact
1902,554,287,3,Scream
1903,643,120,5,Independence Day
1904,514,257,4,Contact
1905,547,120,5,Independence Day
1906,568,120,3,Independence Day
1907,441,287,4,Scream
1908,262,49,5,Star Wars
1909,652,180,4,Return of the Jedi
1910,544,180,5,Return of the Jedi
1911,457,120,1,Independence Day
